EnsemblID,GeneSym,baseMean,log2FoldChange,lfcSE,WaldStat,pvalue,padj
ENSG00000211691.2,TRGJP,0,NA,NA,NA,NA,NA
ENSG00000211692.1,TRGJP1,0,NA,NA,NA,NA,NA
ENSG00000211693.2,TRGV11,0,NA,NA,NA,NA,NA
ENSG00000211694.2,TRGV10,0,NA,NA,NA,NA,NA
ENSG00000211695.2,TRGV9,0,NA,NA,NA,NA,NA
ENSG00000211696.2,TRGV8,10.2433269,-0.232777853,0.253628794,-0.917789534,NA,NA
ENSG00000211697.2,TRGV5,0,NA,NA,NA,NA,NA
ENSG00000211698.2,TRGV4,0.158998989,0.203499658,0.22521313,0.903587008,0.366214433,NA
ENSG00000211699.2,TRGV3,0,NA,NA,NA,NA,NA
ENSG00000211701.2,TRGV1,0,NA,NA,NA,NA,NA
ENSG00000211706.2,TRBV6-1,0,NA,NA,NA,NA,NA
ENSG00000211707.3,TRBV7-1,1.136038494,0.268041811,0.249180557,1.07569312,NA,NA
ENSG00000211710.3,TRBV4-1,0,NA,NA,NA,NA,NA
ENSG00000211713.3,TRBV6-4,0,NA,NA,NA,NA,NA
ENSG00000211714.3,TRBV7-3,0.635995957,0.257001386,0.245325312,1.04759425,NA,NA
ENSG00000211715.1,TRBV5-3,0,NA,NA,NA,NA,NA
ENSG00000211716.2,TRBV9,0,NA,NA,NA,NA,NA
ENSG00000211717.3,TRBV10-1,0,NA,NA,NA,NA,NA
ENSG00000211720.3,TRBV11-1,0,NA,NA,NA,NA,NA
ENSG00000211721.2,TRBV6-5,3.853015038,-0.096705928,0.252834251,-0.38248745,NA,NA
ENSG00000211724.3,TRBV6-6,0,NA,NA,NA,NA,NA
ENSG00000211725.3,TRBV5-5,0,NA,NA,NA,NA,NA
ENSG00000211727.3,TRBV7-6,0,NA,NA,NA,NA,NA
ENSG00000211728.2,TRBV5-6,0,NA,NA,NA,NA,NA
ENSG00000211731.1,TRBV5-7,0,NA,NA,NA,NA,NA
ENSG00000211732.1,TRBV6-9,0,NA,NA,NA,NA,NA
ENSG00000211734.3,TRBV5-1,0,NA,NA,NA,NA,NA
ENSG00000211739.4,TRBV12-2,0,NA,NA,NA,NA,NA
ENSG00000211745.3,TRBV4-2,0,NA,NA,NA,NA,NA
ENSG00000211746.3,TRBV19,0,NA,NA,NA,NA,NA
ENSG00000211747.3,TRBV20-1,7.816042999,-0.092545048,0.253503181,-0.365064642,NA,NA
ENSG00000211749.1,TRBV23-1,0,NA,NA,NA,NA,NA
ENSG00000211750.2,TRBV24-1,0,NA,NA,NA,NA,NA
ENSG00000211751.3,TRBV25-1,0,NA,NA,NA,NA,NA
ENSG00000211752.3,TRBV27,56.21837576,-0.626713915,0.405395835,-1.54593082,0.122121276,NA
ENSG00000211753.2,TRBV28,5.13711785,0.131776113,0.253167233,0.520510144,NA,NA
ENSG00000211764.1,TRBJ2-1,0,NA,NA,NA,NA,NA
ENSG00000211765.1,TRBJ2-2,1.166304377,0.267984124,0.248939222,1.076504225,0.281701812,NA
ENSG00000211766.1,TRBJ2-2P,5.086806259,-0.279430678,0.252967361,-1.104611586,NA,NA
ENSG00000211767.1,TRBJ2-3,0.531133812,-0.252776731,0.243782926,-1.036892679,NA,NA
ENSG00000211768.1,TRBJ2-4,0,NA,NA,NA,NA,NA
ENSG00000211769.1,TRBJ2-5,0,NA,NA,NA,NA,NA
ENSG00000211770.1,TRBJ2-6,0,NA,NA,NA,NA,NA
ENSG00000211771.1,TRBJ2-7,0,NA,NA,NA,NA,NA
ENSG00000211772.4,TRBC2,244.8601864,-0.789864076,0.395018285,-1.999563327,0.045547437,0.188392022
ENSG00000211776.2,TRAV2,0,NA,NA,NA,NA,NA
ENSG00000211777.2,TRAV3,0,NA,NA,NA,NA,NA
ENSG00000211778.2,TRAV4,0,NA,NA,NA,NA,NA
ENSG00000211779.3,TRAV5,0,NA,NA,NA,NA,NA
ENSG00000211780.3,TRAV6,0,NA,NA,NA,NA,NA
ENSG00000211781.3,TRAV7,0,NA,NA,NA,NA,NA
ENSG00000211782.2,TRAV8-1,0,NA,NA,NA,NA,NA
ENSG00000211783.3,TRAV9-1,0,NA,NA,NA,NA,NA
ENSG00000211784.2,TRAV10,0,NA,NA,NA,NA,NA
ENSG00000211785.1,TRAV12-1,0,NA,NA,NA,NA,NA
ENSG00000211786.3,TRAV8-2,0,NA,NA,NA,NA,NA
ENSG00000211787.1,TRAV8-3,8.910218015,-0.098143787,0.253595445,-0.387009265,NA,NA
ENSG00000211788.2,TRAV13-1,0,NA,NA,NA,NA,NA
ENSG00000211789.2,TRAV12-2,0,NA,NA,NA,NA,NA
ENSG00000211790.2,TRAV8-4,0,NA,NA,NA,NA,NA
ENSG00000211791.2,TRAV13-2,1.377991239,0.270233162,0.249924336,1.081259896,NA,NA
ENSG00000211792.2,TRAV14DV4,0,NA,NA,NA,NA,NA
ENSG00000211793.2,TRAV9-2,0,NA,NA,NA,NA,NA
ENSG00000211794.3,TRAV12-3,0,NA,NA,NA,NA,NA
ENSG00000211795.3,TRAV8-6,0,NA,NA,NA,NA,NA
ENSG00000211796.1,TRAV16,0,NA,NA,NA,NA,NA
ENSG00000211797.2,TRAV17,0,NA,NA,NA,NA,NA
ENSG00000211798.3,TRAV18,0,NA,NA,NA,NA,NA
ENSG00000211799.3,TRAV19,0,NA,NA,NA,NA,NA
ENSG00000211800.3,TRAV20,0,NA,NA,NA,NA,NA
ENSG00000211801.3,TRAV21,0,NA,NA,NA,NA,NA
ENSG00000211802.3,TRAV22,12.66335576,0.204887172,0.329060735,0.622642419,0.533519529,NA
ENSG00000211803.2,TRAV23DV6,0,NA,NA,NA,NA,NA
ENSG00000211804.2,TRDV1,0,NA,NA,NA,NA,NA
ENSG00000211805.1,TRAV24,0,NA,NA,NA,NA,NA
ENSG00000211806.2,TRAV25,0,NA,NA,NA,NA,NA
ENSG00000211807.3,TRAV26-1,0,NA,NA,NA,NA,NA
ENSG00000211808.3,TRAV8-7,0,NA,NA,NA,NA,NA
ENSG00000211809.2,TRAV27,0,NA,NA,NA,NA,NA
ENSG00000211810.3,TRAV29DV5,0,NA,NA,NA,NA,NA
ENSG00000211812.1,TRAV26-2,0,NA,NA,NA,NA,NA
ENSG00000211813.2,TRAV34,0,NA,NA,NA,NA,NA
ENSG00000211814.1,TRAV35,0,NA,NA,NA,NA,NA
ENSG00000211815.3,TRAV36DV7,0,NA,NA,NA,NA,NA
ENSG00000211816.2,TRAV38-1,0,NA,NA,NA,NA,NA
ENSG00000211817.2,TRAV38-2DV8,0,NA,NA,NA,NA,NA
ENSG00000211818.1,TRAV39,0,NA,NA,NA,NA,NA
ENSG00000211819.3,TRAV40,0,NA,NA,NA,NA,NA
ENSG00000211820.1,TRAV41,0,NA,NA,NA,NA,NA
ENSG00000211821.2,TRDV2,0,NA,NA,NA,NA,NA
ENSG00000211825.1,TRDJ1,0,NA,NA,NA,NA,NA
ENSG00000211826.1,TRDJ4,0,NA,NA,NA,NA,NA
ENSG00000211827.1,TRDJ2,0,NA,NA,NA,NA,NA
ENSG00000211828.1,TRDJ3,0,NA,NA,NA,NA,NA
ENSG00000211829.2,TRDC,0,NA,NA,NA,NA,NA
ENSG00000211831.2,TRAJ61,0,NA,NA,NA,NA,NA
ENSG00000211832.2,TRAJ59,0,NA,NA,NA,NA,NA
ENSG00000211833.1,TRAJ58,0,NA,NA,NA,NA,NA
ENSG00000211834.1,TRAJ57,0,NA,NA,NA,NA,NA
ENSG00000211835.1,TRAJ56,0,NA,NA,NA,NA,NA
ENSG00000211836.1,TRAJ54,0,NA,NA,NA,NA,NA
ENSG00000211837.1,TRAJ53,0,NA,NA,NA,NA,NA
ENSG00000211838.1,TRAJ52,0,NA,NA,NA,NA,NA
ENSG00000211839.1,TRAJ50,0,NA,NA,NA,NA,NA
ENSG00000211840.1,TRAJ49,0,NA,NA,NA,NA,NA
ENSG00000211841.1,TRAJ48,0,NA,NA,NA,NA,NA
ENSG00000211842.1,TRAJ47,0,NA,NA,NA,NA,NA
ENSG00000211843.1,TRAJ46,0,NA,NA,NA,NA,NA
ENSG00000211844.1,TRAJ45,0,NA,NA,NA,NA,NA
ENSG00000211845.1,TRAJ44,0,NA,NA,NA,NA,NA
ENSG00000211846.1,TRAJ43,0,NA,NA,NA,NA,NA
ENSG00000211847.1,TRAJ42,0,NA,NA,NA,NA,NA
ENSG00000211848.1,TRAJ41,0,NA,NA,NA,NA,NA
ENSG00000211849.1,TRAJ40,0,NA,NA,NA,NA,NA
ENSG00000211850.1,TRAJ39,0,NA,NA,NA,NA,NA
ENSG00000211851.1,TRAJ38,0,NA,NA,NA,NA,NA
ENSG00000211852.1,TRAJ37,0,NA,NA,NA,NA,NA
ENSG00000211853.1,TRAJ36,0,NA,NA,NA,NA,NA
ENSG00000211854.1,TRAJ35,0,NA,NA,NA,NA,NA
ENSG00000211855.1,TRAJ34,0,NA,NA,NA,NA,NA
ENSG00000211856.1,TRAJ33,0,NA,NA,NA,NA,NA
ENSG00000211857.1,TRAJ32,0,NA,NA,NA,NA,NA
ENSG00000211858.1,TRAJ31,0,NA,NA,NA,NA,NA
ENSG00000211859.1,TRAJ30,0,NA,NA,NA,NA,NA
ENSG00000211860.1,TRAJ29,0,NA,NA,NA,NA,NA
ENSG00000211861.1,TRAJ28,0,NA,NA,NA,NA,NA
ENSG00000211862.1,TRAJ27,0,NA,NA,NA,NA,NA
ENSG00000211863.1,TRAJ26,0,NA,NA,NA,NA,NA
ENSG00000211864.2,TRAJ25,0,NA,NA,NA,NA,NA
ENSG00000211865.1,TRAJ24,0,NA,NA,NA,NA,NA
ENSG00000211866.1,TRAJ23,0,NA,NA,NA,NA,NA
ENSG00000211867.1,TRAJ22,0,NA,NA,NA,NA,NA
ENSG00000211868.1,TRAJ21,0,NA,NA,NA,NA,NA
ENSG00000211869.1,TRAJ20,0,NA,NA,NA,NA,NA
ENSG00000211870.1,TRAJ19,0,NA,NA,NA,NA,NA
ENSG00000211871.1,TRAJ18,0,NA,NA,NA,NA,NA
ENSG00000211872.1,TRAJ17,0,NA,NA,NA,NA,NA
ENSG00000211873.1,TRAJ16,0,NA,NA,NA,NA,NA
ENSG00000211874.1,TRAJ15,0,NA,NA,NA,NA,NA
ENSG00000211875.1,TRAJ14,0,NA,NA,NA,NA,NA
ENSG00000211876.1,TRAJ13,0,NA,NA,NA,NA,NA
ENSG00000211877.1,TRAJ12,0,NA,NA,NA,NA,NA
ENSG00000211878.1,TRAJ11,0,NA,NA,NA,NA,NA
ENSG00000211879.1,TRAJ10,0,NA,NA,NA,NA,NA
ENSG00000211880.1,TRAJ9,0,NA,NA,NA,NA,NA
ENSG00000211881.1,TRAJ8,0,NA,NA,NA,NA,NA
ENSG00000211882.1,TRAJ7,0,NA,NA,NA,NA,NA
ENSG00000211883.1,TRAJ6,0,NA,NA,NA,NA,NA
ENSG00000211884.1,TRAJ5,0,NA,NA,NA,NA,NA
ENSG00000211885.1,TRAJ4,0,NA,NA,NA,NA,NA
ENSG00000211886.1,TRAJ3,0,NA,NA,NA,NA,NA
ENSG00000211887.2,TRAJ2,0,NA,NA,NA,NA,NA
ENSG00000211888.2,TRAJ1,0,NA,NA,NA,NA,NA
ENSG00000211890.3,IGHA2,2.440188361,-0.275537202,0.251686085,-1.094765339,NA,NA
ENSG00000211891.4,IGHE,0,NA,NA,NA,NA,NA
ENSG00000211892.2,IGHG4,0,NA,NA,NA,NA,NA
ENSG00000211893.3,IGHG2,0,NA,NA,NA,NA,NA
ENSG00000211895.3,IGHA1,0.027729413,-0.081333798,0.215006088,-0.378286023,0.705218128,NA
ENSG00000211896.2,IGHG1,1.088550752,0.26696182,0.24857551,1.073966698,0.282837607,NA
ENSG00000211897.3,IGHG3,0,NA,NA,NA,NA,NA
ENSG00000211898.3,IGHD,751.8653246,-0.282171088,0.284306559,-0.992488842,0.32095912,0.582323576
ENSG00000211899.3,IGHM,4139.176019,-1.183213009,0.258449188,-4.578126238,4.69E-06,0.000367241
ENSG00000211900.2,IGHJ6,28.79451404,-0.155053478,0.367433757,-0.42199029,0.673032105,NA
ENSG00000211904.2,IGHJ2,13.73676069,0.024908447,0.310317186,0.080267701,0.936024346,NA
ENSG00000211905.1,IGHJ1,28.24060704,-0.385265483,0.393500365,-0.979072746,0.327544037,NA
ENSG00000211907.1,IGHD1-26,1.966251429,0.273192901,0.250942973,1.088665278,NA,NA
ENSG00000211909.1,IGHD5-24,1.529308924,-0.270452054,0.24992875,-1.082116619,0.279200712,NA
ENSG00000211911.1,IGHD3-22,3.133423691,-0.277178822,0.252228733,-1.098918506,NA,NA
ENSG00000211912.1,IGHD2-21,7.60523043,0.024945261,0.253518044,0.098396393,NA,NA
ENSG00000211914.1,IGHD6-19,11.78795611,-0.117377452,0.289763005,-0.405080875,NA,NA
ENSG00000211915.1,IGHD5-18,2.897259975,0.277124786,0.25217715,1.098929008,NA,NA
ENSG00000211917.1,IGHD3-16,3.084603468,0.04382475,0.252530086,0.17354269,NA,NA
ENSG00000211918.1,IGHD2-15,0.117639148,-0.183617695,0.220863619,-0.831362339,0.405768968,NA
ENSG00000211920.1,IGHD6-13,2.298461015,-0.27494599,0.251489802,-1.093268943,NA,NA
ENSG00000211921.1,IGHD5-12,3.270297679,-0.277367599,0.25229093,-1.099395842,0.271595444,NA
ENSG00000211923.1,IGHD3-10,2.351226362,-0.275450244,0.25164837,-1.09458386,NA,NA
ENSG00000211924.1,IGHD3-9,0,NA,NA,NA,NA,NA
ENSG00000211925.1,IGHD2-8,2.329270708,-0.275188488,0.251570357,-1.093882808,NA,NA
ENSG00000211928.1,IGHD5-5,0.705834888,-0.257790145,0.245486225,-1.050120612,0.293662663,NA
ENSG00000211930.1,IGHD3-3,3.554360959,-0.277915189,0.25237451,-1.101201497,0.270808971,NA
ENSG00000211931.1,IGHD2-2,3.290950328,0.134053893,0.252549293,0.530802884,NA,NA
ENSG00000211933.2,IGHV6-1,0,NA,NA,NA,NA,NA
ENSG00000211934.2,IGHV1-2,0,NA,NA,NA,NA,NA
ENSG00000211935.2,IGHV1-3,0,NA,NA,NA,NA,NA
ENSG00000211936.2,IGHV4-4,0.064548802,0.088059835,0.214948852,0.40967809,0.682042105,NA
ENSG00000211937.2,IGHV2-5,0,NA,NA,NA,NA,NA
ENSG00000211938.2,IGHV3-7,0,NA,NA,NA,NA,NA
ENSG00000211939.2,IGHV1-8,0,NA,NA,NA,NA,NA
ENSG00000211940.2,IGHV3-9,2.251568272,-0.27547925,0.251556921,-1.095097081,0.273474107,NA
ENSG00000211941.2,IGHV3-11,0,NA,NA,NA,NA,NA
ENSG00000211942.2,IGHV3-13,0,NA,NA,NA,NA,NA
ENSG00000211943.2,IGHV3-15,0,NA,NA,NA,NA,NA
ENSG00000211944.2,IGHV3-16,0,NA,NA,NA,NA,NA
ENSG00000211945.2,IGHV1-18,0,NA,NA,NA,NA,NA
ENSG00000211946.2,IGHV3-20,0,NA,NA,NA,NA,NA
ENSG00000211947.2,IGHV3-21,0,NA,NA,NA,NA,NA
ENSG00000211949.2,IGHV3-23,0,NA,NA,NA,NA,NA
ENSG00000211950.2,IGHV1-24,0,NA,NA,NA,NA,NA
ENSG00000211951.2,IGHV2-26,0,NA,NA,NA,NA,NA
ENSG00000211952.2,IGHV4-28,1.326845217,-0.237607405,0.249631602,-0.951832232,0.341182073,NA
ENSG00000211953.2,IGHV3-30,2.570829668,0.035735126,0.252007417,0.14180188,NA,NA
ENSG00000211955.2,IGHV3-33,0,NA,NA,NA,NA,NA
ENSG00000211956.2,IGHV4-34,0,NA,NA,NA,NA,NA
ENSG00000211957.2,IGHV3-35,0,NA,NA,NA,NA,NA
ENSG00000211958.2,IGHV3-38,1.321811627,0.269686594,0.249541748,1.080727355,0.279818411,NA
ENSG00000211959.2,IGHV4-39,0.376800464,-0.240709136,0.2392881,-1.005938598,NA,NA
ENSG00000211961.2,IGHV1-45,0,NA,NA,NA,NA,NA
ENSG00000211962.2,IGHV1-46,0,NA,NA,NA,NA,NA
ENSG00000211964.2,IGHV3-48,0,NA,NA,NA,NA,NA
ENSG00000211965.2,IGHV3-49,1.885985947,0.273557746,0.25104007,1.08969754,NA,NA
ENSG00000211966.2,IGHV5-51,0,NA,NA,NA,NA,NA
ENSG00000211967.2,IGHV3-53,0,NA,NA,NA,NA,NA
ENSG00000211968.2,IGHV1-58,17.07335516,0.185076572,0.253880847,0.728989894,0.466007844,NA
ENSG00000211970.2,IGHV4-61,1.963544218,0.043001881,0.251551853,0.170946389,0.86426592,NA
ENSG00000211972.2,IGHV3-66,2.618150541,-0.276523354,0.251919822,-1.097664137,0.272351175,NA
ENSG00000211973.2,IGHV1-69,1.321811627,0.269686594,0.249541748,1.080727355,0.279818411,NA
ENSG00000211974.2,IGHV2-70,0,NA,NA,NA,NA,NA
ENSG00000211976.2,IGHV3-73,0.497379242,0.249443269,0.242660678,1.027950928,NA,NA
ENSG00000211978.2,IGHV5-78,1.636035378,-0.272013102,0.250509092,-1.085841235,NA,NA
ENSG00000211979.2,IGHV7-81,0,NA,NA,NA,NA,NA
ENSG00000211983.1,AL138919.1,0,NA,NA,NA,NA,NA
ENSG00000211984.2,AC079117.2,0,NA,NA,NA,NA,NA
ENSG00000211987.2,AC104802.1,0,NA,NA,NA,NA,NA
ENSG00000211990.1,AL117209.1,0,NA,NA,NA,NA,NA
ENSG00000211991.2,MIR676,0,NA,NA,NA,NA,NA
ENSG00000211995.1,AP000428.1,0,NA,NA,NA,NA,NA
ENSG00000211996.1,Z97352.1,0,NA,NA,NA,NA,NA
ENSG00000211997.1,MIR708,0,NA,NA,NA,NA,NA
ENSG00000212001.2,AC009297.1,0,NA,NA,NA,NA,NA
ENSG00000212007.2,AL596329.1,0,NA,NA,NA,NA,NA
ENSG00000212013.1,MIR509-2,0,NA,NA,NA,NA,NA
ENSG00000212014.1,MIR509-3,0,NA,NA,NA,NA,NA
ENSG00000212017.2,MIR548U,0,NA,NA,NA,NA,NA
ENSG00000212022.1,AC080032.1,0,NA,NA,NA,NA,NA
ENSG00000212024.2,MIR550A3,5.433923349,0.064967034,0.253225371,0.256558156,NA,NA
ENSG00000212025.2,AC011748.1,0,NA,NA,NA,NA,NA
ENSG00000212027.1,MIR374B,0,NA,NA,NA,NA,NA
ENSG00000212030.1,AP002498.1,0,NA,NA,NA,NA,NA
ENSG00000212031.1,AC117444.1,0,NA,NA,NA,NA,NA
ENSG00000212032.2,AC007486.1,0,NA,NA,NA,NA,NA
ENSG00000212034.1,AC084262.1,0,NA,NA,NA,NA,NA
ENSG00000212036.2,AC016575.1,0,NA,NA,NA,NA,NA
ENSG00000212037.1,AL049831.1,0,NA,NA,NA,NA,NA
ENSG00000212039.1,AL592205.1,0,NA,NA,NA,NA,NA
ENSG00000212040.1,MIR543,0,NA,NA,NA,NA,NA
ENSG00000212044.1,CR812485.1,0,NA,NA,NA,NA,NA
ENSG00000212045.1,AC109351.1,0,NA,NA,NA,NA,NA
ENSG00000212049.1,AL590007.1,0,NA,NA,NA,NA,NA
ENSG00000212051.1,MIR320C2,7.330195918,-0.11876218,0.253442633,-0.468595904,NA,NA
ENSG00000212054.2,AL354764.1,0,NA,NA,NA,NA,NA
ENSG00000212055.1,AC122136.1,0,NA,NA,NA,NA,NA
ENSG00000212057.1,AL139318.1,0,NA,NA,NA,NA,NA
ENSG00000212061.2,AC016543.1,0,NA,NA,NA,NA,NA
ENSG00000212063.1,AC112693.1,0,NA,NA,NA,NA,NA
ENSG00000212065.2,AL591034.1,0,NA,NA,NA,NA,NA
ENSG00000212066.1,AL645941.1,0,NA,NA,NA,NA,NA
ENSG00000212067.1,AP005227.1,1.249895906,0.267888171,0.249133113,1.075281274,0.282248817,NA
ENSG00000212070.1,AC112219.1,0,NA,NA,NA,NA,NA
ENSG00000212071.1,AL162511.1,0,NA,NA,NA,NA,NA
ENSG00000212072.1,AL353147.1,0,NA,NA,NA,NA,NA
ENSG00000212073.1,AC121332.1,0,NA,NA,NA,NA,NA
ENSG00000212075.1,AC112778.1,0,NA,NA,NA,NA,NA
ENSG00000212076.1,MIR761,0,NA,NA,NA,NA,NA
ENSG00000212082.2,AC010368.1,0,NA,NA,NA,NA,NA
ENSG00000212084.2,AL121914.1,0,NA,NA,NA,NA,NA
ENSG00000212085.2,AC105245.1,0,NA,NA,NA,NA,NA
ENSG00000212086.1,AL390119.1,0,NA,NA,NA,NA,NA
ENSG00000212089.1,AP002490.1,0,NA,NA,NA,NA,NA
ENSG00000212091.1,AC013268.1,0,NA,NA,NA,NA,NA
ENSG00000212093.1,AP000807.1,0,NA,NA,NA,NA,NA
ENSG00000212094.2,AC092765.1,0,NA,NA,NA,NA,NA
ENSG00000212095.1,AC096922.1,0,NA,NA,NA,NA,NA
ENSG00000212098.1,AL390966.1,0,NA,NA,NA,NA,NA
ENSG00000212099.1,AL035467.1,0,NA,NA,NA,NA,NA
ENSG00000212100.2,MIR764,0,NA,NA,NA,NA,NA
ENSG00000212101.1,AL080276.1,0,NA,NA,NA,NA,NA
ENSG00000212102.1,MIR301B,0,NA,NA,NA,NA,NA
ENSG00000212104.1,AC026877.1,0,NA,NA,NA,NA,NA
ENSG00000212111.2,AL121584.1,0,NA,NA,NA,NA,NA
ENSG00000212114.1,AC093267.1,0,NA,NA,NA,NA,NA
ENSG00000212122.3,TSSK1B,0,NA,NA,NA,NA,NA
ENSG00000212123.3,PRR22,42.52036895,-0.284235394,0.426686817,-0.666145245,0.505318267,NA
ENSG00000212124.2,TAS2R19,51.01260999,-0.10406518,0.338670311,-0.30727577,0.758633477,NA
ENSG00000212125.2,TAS2R15,27.5543922,-0.107235431,0.334396282,-0.320683683,0.748450114,NA
ENSG00000212126.3,TAS2R50,23.5364673,0.197542644,0.360148181,0.548503794,0.583346025,NA
ENSG00000212127.5,TAS2R14,40.52816449,0.284282176,0.385536707,0.73736734,0.460898991,NA
ENSG00000212128.2,TAS2R13,29.05321431,0.003877272,0.375260759,0.010332206,0.991756239,NA
ENSG00000212133.1,RNU6-1168P,0,NA,NA,NA,NA,NA
ENSG00000212134.1,SNORA40,0,NA,NA,NA,NA,NA
ENSG00000212135.1,SNORD67,2.785640454,-0.277028526,0.25211247,-1.098829129,0.271842604,NA
ENSG00000212136.1,RNU6-696P,0,NA,NA,NA,NA,NA
ENSG00000212140.1,RNU6-1320P,0,NA,NA,NA,NA,NA
ENSG00000212144.1,U8,0,NA,NA,NA,NA,NA
ENSG00000212145.2,U8,1.275814023,0.269239258,0.249587735,1.078735932,NA,NA
ENSG00000212146.1,RNU6-910P,0,NA,NA,NA,NA,NA
ENSG00000212147.1,RNU6-1106P,0,NA,NA,NA,NA,NA
ENSG00000212149.1,SNORA40,0,NA,NA,NA,NA,NA
ENSG00000212153.1,RNU1-82P,0,NA,NA,NA,NA,NA
ENSG00000212156.1,RNU6-576P,0,NA,NA,NA,NA,NA
ENSG00000212157.1,RNU6-1319P,0,NA,NA,NA,NA,NA
ENSG00000212158.1,SNORD66,3.404701404,-0.27811736,0.252504853,-1.101433722,0.270707936,NA
ENSG00000212160.1,RNU6-205P,0,NA,NA,NA,NA,NA
ENSG00000212161.1,SNORD64,1.623965198,0.272098645,0.250552317,1.085995323,NA,NA
ENSG00000212163.2,SNORD91A,7.698714695,0.048100416,0.253479752,0.189760388,0.849496897,NA
ENSG00000212165.1,U3,0,NA,NA,NA,NA,NA
ENSG00000212167.1,RNU6-763P,0,NA,NA,NA,NA,NA
ENSG00000212168.1,SNORD78,0,NA,NA,NA,NA,NA
ENSG00000212170.1,RNU1-77P,0.049995836,0.088059835,0.214948852,0.409678089,0.682042105,NA
ENSG00000212172.1,RNU1-149P,0,NA,NA,NA,NA,NA
ENSG00000212174.1,Y_RNA,0,NA,NA,NA,NA,NA
ENSG00000212175.1,SNORA12,0,NA,NA,NA,NA,NA
ENSG00000212181.1,SNORA48,0,NA,NA,NA,NA,NA
ENSG00000212182.1,U3,0.617388341,-0.256380902,0.245083157,-1.046097599,NA,NA
ENSG00000212184.1,RNU6-440P,0,NA,NA,NA,NA,NA
ENSG00000212186.1,RNU6-258P,0,NA,NA,NA,NA,NA
ENSG00000212187.1,SNORA26,0,NA,NA,NA,NA,NA
ENSG00000212189.1,RNU6-328P,0,NA,NA,NA,NA,NA
ENSG00000212190.1,RNU6-298P,0,NA,NA,NA,NA,NA
ENSG00000212191.1,SNORD65,0,NA,NA,NA,NA,NA
ENSG00000212195.1,U3,333.9395634,0.729424348,0.396870622,1.837939889,0.066071263,0.235353849
ENSG00000212197.1,RNY3P6,0,NA,NA,NA,NA,NA
ENSG00000212199.1,RNU6-127P,0,NA,NA,NA,NA,NA
ENSG00000212205.1,Y_RNA,0,NA,NA,NA,NA,NA
ENSG00000212206.1,SNORA69,0,NA,NA,NA,NA,NA
ENSG00000212207.1,RNU6-1321P,0,NA,NA,NA,NA,NA
ENSG00000212211.1,U3,1.555072503,0.271630204,0.250224852,1.085544467,0.27768058,NA
ENSG00000212214.1,SNORA48,0,NA,NA,NA,NA,NA
ENSG00000212215.1,RNU6-913P,0,NA,NA,NA,NA,NA
ENSG00000212216.1,RNU6-816P,0,NA,NA,NA,NA,NA
ENSG00000212219.1,RNU6-604P,0,NA,NA,NA,NA,NA
ENSG00000212221.1,RNU6-220P,0,NA,NA,NA,NA,NA
ENSG00000212224.1,SNORA26,0,NA,NA,NA,NA,NA
ENSG00000212226.1,RNU6-907P,0.291441125,-0.23549168,0.236992946,-0.993665357,0.320385814,NA
ENSG00000212228.1,SNORA48,0,NA,NA,NA,NA,NA
ENSG00000212229.1,SNORD65,0,NA,NA,NA,NA,NA
ENSG00000212230.1,RNU6-747P,0,NA,NA,NA,NA,NA
ENSG00000212232.1,SNORD17,1827.646566,-0.513149538,0.41150442,-1.247008569,0.212394355,0.468951098
ENSG00000212240.1,RNU6-930P,0,NA,NA,NA,NA,NA
ENSG00000212241.1,Y_RNA,0,NA,NA,NA,NA,NA
ENSG00000212246.1,RNU6-360P,1.552847139,-0.271455478,0.250321332,-1.084428066,NA,NA
ENSG00000212247.1,RNU6-278P,0,NA,NA,NA,NA,NA
ENSG00000212248.1,RNU6-750P,0.879978659,0.262348904,0.247265537,1.061000682,NA,NA
ENSG00000212249.2,U8,0,NA,NA,NA,NA,NA
ENSG00000212254.1,RNU6-124P,0,NA,NA,NA,NA,NA
ENSG00000212257.1,RNU6-1176P,7.935582211,0.098703827,0.253535924,0.389309038,NA,NA
ENSG00000212259.1,RNU6-308P,0,NA,NA,NA,NA,NA
ENSG00000212260.1,RNU6-724P,0,NA,NA,NA,NA,NA
ENSG00000212264.1,SNORD65,0,NA,NA,NA,NA,NA
ENSG00000212266.1,SNORA40,0,NA,NA,NA,NA,NA
ENSG00000212269.1,RNU6-788P,0,NA,NA,NA,NA,NA
ENSG00000212270.1,SNORD37,0,NA,NA,NA,NA,NA
ENSG00000212273.1,SNORA40,0,NA,NA,NA,NA,NA
ENSG00000212277.1,SNORD43,0,NA,NA,NA,NA,NA
ENSG00000212278.1,SNORD81,0,NA,NA,NA,NA,NA
ENSG00000212279.2,SNORD77,0,NA,NA,NA,NA,NA
ENSG00000212282.1,RNU6-578P,0,NA,NA,NA,NA,NA
ENSG00000212283.1,SNORD89,17.78065054,-0.269367112,0.368282475,-0.731414419,0.464526061,NA
ENSG00000212292.1,RNU6-239P,0,NA,NA,NA,NA,NA
ENSG00000212293.1,SNORA16,21.30746803,-0.09597259,0.331495424,-0.289514073,0.772188012,NA
ENSG00000212295.1,SNORD28,0,NA,NA,NA,NA,NA
ENSG00000212296.1,SNORD72,2.663304479,-0.157251827,0.252096381,-0.623776613,0.532774301,NA
