gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
RAB5B,81.0888023576579,0.052617249626305,0.149873597139008,0.491879397009895,0.800166569034093
STRIP2,5.29404898390431,-0.00988146036911055,0.16497043603642,0.492107263459532,0.800203018497734
CD44,1070.50460560973,0.0588172439359848,0.115607703372811,0.492011279634229,0.800203018497734
PLEKHJ1,61.1155455921432,-0.0434552950132754,0.16021963960761,0.492110915556969,0.800203018497734
ZCCHC10,79.0455124737124,-0.0558938199479605,0.144909367713371,0.492441701929605,0.800627494427398
CYTL1,483.447819551043,0.0586500540780507,0.133848191351293,0.492603651927108,0.800777389425545
PHF3,274.028710951105,0.0567010683343919,0.10822729302352,0.492716085380807,0.800846759191797
ARID4B,328.296656154241,0.0587797457263163,0.129420841272239,0.492828599355582,0.800865283127884
PLEKHH3,6.57341412135786,-0.0200506434982374,0.16578490956065,0.492867005688023,0.800865283127884
MAZ,64.090089306616,-0.024190543841967,0.165600222940969,0.492949105201955,0.800885328009969
EPHB6,20.4692155885242,0.0290782654855582,0.165483098802981,0.493111362125232,0.800922246349415
PPP2R2A,137.185853109982,-0.0585766106689543,0.12714106670714,0.493044544831933,0.800922246349415
STOX2,34.5859895917228,0.0258599565796633,0.16683331204753,0.493258137592636,0.800934005595964
ICK,30.9453763234972,0.0455822564034666,0.160501289359036,0.493207307087913,0.800934005595964
SNX3,308.046121077126,0.0580230186452163,0.134206906257868,0.493719119394708,0.80122617617172
JAK2,66.9215784195046,0.0483689038142164,0.156552755358811,0.493615408004615,0.80122617617172
FOCAD,95.1680444398633,0.0543850957061001,0.147355692373167,0.493854353383395,0.80122617617172
SLC35D2,44.1045994332498,0.0464563359932106,0.158864073507586,0.49403906106378,0.80122617617172
DNAJC12,22.8557581219057,-0.0318514649186098,0.1654830734031,0.493953248196494,0.80122617617172
RECQL,57.5453883419498,0.0410079439646296,0.158740036088379,0.49389360585177,0.80122617617172
NUP58,120.536743382857,-0.05876969520698,0.125373013238202,0.493803507204076,0.80122617617172
CASC4,126.285483019811,-0.059145326180743,0.132332662016806,0.493879288381341,0.80122617617172
PDPK1,68.7238685160346,0.051842048429921,0.151552816901087,0.494136004119841,0.80122617617172
TAF4,24.4131635802279,-0.041898993403171,0.161036651777201,0.494079359572847,0.80122617617172
TAF9,217.902340458264,0.0574756353233289,0.13803345341006,0.494450800454342,0.801510193337453
NKAP,96.102766228839,0.0551953648381999,0.14533220896587,0.494441719417463,0.801510193337453
SUV39H1,16.9399910325788,-0.0302566065219325,0.165708865524657,0.494611701621223,0.801544654801191
GGT7,26.205236708675,-0.0258046313455609,0.165705205882205,0.494556043842502,0.801544654801191
STARD3,61.8516508651915,0.0447583704841265,0.160380379835992,0.49479851126434,0.801734214441019
RBM48,61.7639236706084,0.0575319014957214,0.135529245084455,0.494976463254465,0.801909370330406
RNGTT,85.0144333445804,-0.0482095132801431,0.156979503254749,0.495446127301692,0.802157499044238
DDX56,55.9049371662701,0.0548076452781753,0.145717457927923,0.495411143540879,0.802157499044238
AACS,30.3470525661753,-0.0471850269743122,0.158889047004361,0.495478991787691,0.802157499044238
CDT1,24.3621246356461,-0.0347040419648494,0.163491680888311,0.495373231816021,0.802157499044238
SLC5A3,48.8197693767416,-0.0523456949718752,0.149971031979128,0.49525661853423,0.802157499044238
IKZF4,27.7324589696044,-0.034424111653815,0.163534370740391,0.4956919766154,0.802389155604173
RNF2,81.1614477902086,-0.0634149761336099,0.13788554808316,0.497103268991581,0.802467953463318
ABCB10,31.9102191218221,0.0469786925558895,0.156563251720461,0.497888854281666,0.802467953463318
MTERF4,79.8968349825375,-0.0558493522934368,0.143002332313688,0.498219059991571,0.802467953463318
MAP4,97.4080616884731,-0.0556863342822134,0.146043056234789,0.497230651366267,0.802467953463318
GPAT3,92.9979870879015,0.052283349562867,0.149771409656424,0.498403362791495,0.802467953463318
GAR1,97.2061176118545,0.0551672590982335,0.147798900856357,0.497906115506093,0.802467953463318
ENC1,8.76998059278695,-0.0174977703455211,0.166867813212039,0.497535170181431,0.802467953463318
HOMER1,11.8131506465987,0.0214323888587455,0.166082574763264,0.496531825600874,0.802467953463318
TNIP1,100.172734559872,0.0468328596163245,0.157518211177103,0.497089620058951,0.802467953463318
DDX41,64.3890024892586,-0.0525269021509002,0.150724894494943,0.498370136850238,0.802467953463318
MBOAT1,185.029869986781,0.0496153189096082,0.156288935510155,0.497510311260479,0.802467953463318
PGBD1,32.0872359697894,-0.0443377932944047,0.15985960638345,0.496127561705634,0.802467953463318
PEX6,17.8627180371264,0.0335906358205292,0.164484904740326,0.498743021895216,0.802467953463318
MRPL14,72.8160823352438,0.0509478562865944,0.148044664288816,0.497777321759563,0.802467953463318
AL358852.1,2.09371374451342,-0.0112557779447737,0.168002917717974,0.497354005704286,0.802467953463318
USP42,51.5497687151635,0.0534984065415131,0.150840903889078,0.496368700585867,0.802467953463318
DNAH11,18.0449703253715,0.0201336973859372,0.167053005153814,0.498796036972179,0.802467953463318
CPVL,39.4303430393647,0.0431959883999573,0.160829799520075,0.498297826718579,0.802467953463318
ZXDA,7.51556189874828,0.0200051130803813,0.167143685970049,0.496762403475262,0.802467953463318
ENY2,302.811571390957,0.0572132844504233,0.112713324106606,0.495905384135598,0.802467953463318
DDX31,31.4155778127718,-0.0371904306997013,0.163744783533349,0.497376183154417,0.802467953463318
MRPL23,25.6517654515794,0.0373364588957811,0.163973036129114,0.496408438596082,0.802467953463318
RIC3,95.8861914522456,0.0582210338976676,0.142201690902158,0.495903868625014,0.802467953463318
USP35,6.27288523088797,0.0183633996034143,0.167664983034096,0.496425708378882,0.802467953463318
VWA5A,33.6143080094013,-0.0465514910115348,0.158839495141703,0.498709522365054,0.802467953463318
SLF2,95.4865897429951,-0.0554536078518639,0.141924448979104,0.496802746803326,0.802467953463318
UROS,75.1419371350814,-0.0525065118407999,0.151585914053439,0.498072192690011,0.802467953463318
ING4,101.646501747596,-0.0563506312100075,0.142846427270434,0.496630836000424,0.802467953463318
PLXNC1,95.2325906519556,-0.0577441730790968,0.135285138714287,0.49627116866285,0.802467953463318
KBTBD7,27.2463430744272,0.0385553772613875,0.162966348218157,0.496803770051564,0.802467953463318
FARP1,54.3611442248152,0.0208631205535214,0.165183568807086,0.498637451161665,0.802467953463318
NUMB,122.246227753076,-0.0556885067896487,0.141798995276532,0.496686039624589,0.802467953463318
LYRM1,112.609245889674,0.0575540813040459,0.141124793927571,0.498229415378913,0.802467953463318
SNX20,74.6109866502991,0.0470358203533493,0.157602413186263,0.498576934801524,0.802467953463318
COG4,41.687793558505,0.0527388882446358,0.152260408353491,0.498816316717268,0.802467953463318
ZNF23,10.1306646350886,0.0232288547878521,0.167215269339583,0.497382563350004,0.802467953463318
KAT2A,52.1586880215208,0.0528544860434281,0.150772672542994,0.496610493993116,0.802467953463318
ZBTB14,23.3949500924408,0.0390226680168403,0.162260436678973,0.498073667831873,0.802467953463318
ABHD12,51.9360057829471,-0.034936521633897,0.163911561646422,0.498767240764107,0.802467953463318
WFDC3,3.72817261592584,-0.0141892619615117,0.167443466728464,0.497591826398011,0.802467953463318
DAPK3,21.4262165107617,0.030600561836344,0.165553498903228,0.49844451904372,0.802467953463318
ZNF681,34.4867577000311,-0.0367653208203828,0.161336417690112,0.49736362546567,0.802467953463318
UPB1,12.6480271745459,0.0268220482126714,0.166001524056149,0.498671176549247,0.802467953463318
EIF3L,940.399242269697,-0.05773790354917,0.123574692101569,0.497387777229443,0.802467953463318
GABPB2,46.7660374296343,-0.0408879513660243,0.160459491227104,0.49889062110782,0.802475035773822
BLOC1S6,173.357111160647,-0.062229021507792,0.118553513610547,0.499095915532667,0.802692786538948
MCOLN1,24.0009925399463,-0.0284822291285236,0.165051502924992,0.499268082466014,0.802857205030094
VCPIP1,65.5686569893446,-0.0480347383453775,0.156333255074001,0.499599933142048,0.803249015304549
TMX4,126.399216873254,0.0564901939334513,0.139455046301521,0.499651674067055,0.803249015304549
C1orf174,57.3490818035447,0.0577550935730763,0.13366088826126,0.500830232175006,0.803304758639001
MRTO4,61.0440103604901,0.046549423612772,0.15784965432222,0.500847185256049,0.803304758639001
CAPZB,343.255071723749,0.0581025017859651,0.125976683137992,0.500477673912687,0.803304758639001
GMCL1,76.7966255820305,-0.0554972244810821,0.137106884299938,0.500309866697608,0.803304758639001
WDR6,81.1342923976177,-0.050570905513991,0.150295991448998,0.500596643247857,0.803304758639001
NPR3,532.680322753793,0.0582578366643386,0.119081202629737,0.500400795807681,0.803304758639001
DYNLT1,177.104729782848,-0.0574833406048118,0.135919975011792,0.500843047325712,0.803304758639001
ZBED1,51.482873667799,-0.0462721187324452,0.155977778682995,0.500795860956302,0.803304758639001
EXD3,40.8519850056714,-0.0360787998410047,0.162855025967779,0.50070577049131,0.803304758639001
CCND2,405.005925736305,0.0558783523828956,0.105670826806521,0.500430878370974,0.803304758639001
ANAPC5,270.515232526511,-0.0557829552501552,0.10672798953241,0.500240937900829,0.803304758639001
TRIM9,19.7320628554498,-0.0256568025722793,0.167034484232412,0.500378092956563,0.803304758639001
ZNF668,10.8880218751126,0.0152993539006755,0.166693071411286,0.500875911353482,0.803304758639001
HLF,398.126189274103,0.0541571198053306,0.141773963532161,0.499852906361284,0.803304758639001
LGALS3BP,44.9982786363411,-0.0428736723764429,0.159708713279352,0.500437803148085,0.803304758639001
KCTD1,20.3249760451053,0.0278402262824804,0.166056675756551,0.500369185760609,0.803304758639001
HSH2D,113.216050977596,0.0582725322885276,0.130792215972987,0.499819518013522,0.803304758639001
TMEM59,514.352513826547,-0.0546428935337408,0.105829839671505,0.501009471809369,0.803321581351078
TRIM33,141.574694413252,-0.0567526917807058,0.131468001627229,0.50148621819056,0.803321581351078
ITGA2,31.9855366540135,0.0349591274382198,0.163642972572711,0.501359720920904,0.803321581351078
TXLNB,8.34801294439809,0.0243097154934338,0.16740760581376,0.501387323559737,0.803321581351078
PRUNE2,21.8346567497822,0.0316346484009593,0.165680184721523,0.501408623913573,0.803321581351078
CUL5,170.846338103708,-0.0574584528197993,0.120541224672382,0.501368363333788,0.803321581351078
VPS35,416.682766032264,-0.057314106853723,0.136448330414352,0.501384214240103,0.803321581351078
BIRC5,12.966886316613,0.0256547207667741,0.164346111816466,0.501516182364388,0.803321581351078
ARFGAP3,102.32312649328,-0.0557896152597104,0.143678487275869,0.501060530953622,0.803321581351078
ZEB2,336.381135291562,-0.0573307442113051,0.122141327906474,0.501682275362921,0.803363442762775
PTMA,5522.48806553635,0.0518361475483806,0.0944437949370967,0.501669584290891,0.803363442762775
DENR,196.271925034938,0.0582713524042791,0.126426408862553,0.501776713545568,0.803402604114801
KCTD10,40.8602361896541,-0.0377474483186045,0.162709518398295,0.501877338111182,0.803451658278673
ARID5B,123.825449513691,0.0560437425005147,0.143414609113601,0.502145158231288,0.803576727596914
ZNF174,16.6509652271325,-0.0252776592437449,0.16605599643894,0.502165456775284,0.803576727596914
KIF22,61.2455454927816,-0.0529395904814111,0.147721615046973,0.502110886881561,0.803576727596914
AKR7A2,96.6941851987608,0.0471751716856048,0.157012492757601,0.502724448327862,0.80381139684972
RWDD3,27.9209309837455,0.0468005711574097,0.157600765868016,0.502550512004585,0.80381139684972
MARS2,16.8936139279445,-0.0297577400611685,0.165794427488186,0.503723015842511,0.80381139684972
IDH1,63.3306202567535,0.0494830230446636,0.156177366529059,0.503402895526305,0.80381139684972
NGLY1,146.22411396776,-0.057497822899235,0.118098717932552,0.502469530263162,0.80381139684972
DDX60L,64.4561979971501,0.0485002566225378,0.155053918131631,0.502680520459087,0.80381139684972
ANKRA2,53.8114414511177,0.0515876256882079,0.151297575827474,0.503706211238546,0.80381139684972
THOC3,66.3858287931671,-0.0442676473775018,0.159583592825259,0.502897898619532,0.80381139684972
AGK,97.3398664684861,-0.0582045909528149,0.133616686666023,0.502867333790551,0.80381139684972
KRBA1,17.0127862482632,-0.0259238154773693,0.166260882873041,0.503551800515899,0.80381139684972
XIAP,83.9510212462946,0.0533341698192409,0.142593607377475,0.50378249131827,0.80381139684972
ANKRD18B,4.49210817333949,0.000763225250432862,0.168169686062725,0.503684405490694,0.80381139684972
PKP2,21.7113874518662,-0.0247903840077787,0.165428208117471,0.503076349163782,0.80381139684972
ZDHHC17,84.5313122426273,0.0550908108815724,0.145243177267279,0.503418737073798,0.80381139684972
MTA1,44.1364903696908,-0.0367609549309071,0.163636319167397,0.503710694949761,0.80381139684972
CMTR2,57.1375338392554,0.0439844757463811,0.157833603343444,0.502486143470003,0.80381139684972
SUZ12,165.664029052153,-0.0546511280215697,0.139385005420613,0.502855767103995,0.80381139684972
LDLRAD4,98.1390019157024,-0.0500951390304079,0.153481338308562,0.503147079291008,0.80381139684972
CPNE1,220.020621131384,-0.0576821958313244,0.12444968911451,0.503283132731081,0.80381139684972
ZNF781,21.0785421594217,-0.0323795544064383,0.16514317457146,0.503649755190038,0.80381139684972
RABAC1,218.233072641647,-0.0573702142079581,0.130027001237785,0.503628294949111,0.80381139684972
SURF6,48.9217138996338,0.0459505342405115,0.15639685646478,0.504117437290768,0.803927550582383
ESD,477.473944944224,0.0573625706035857,0.12085481083754,0.504135403888726,0.803927550582383
GAA,20.0562678058353,0.0345645120373351,0.164434096189542,0.503987866994829,0.803927550582383
DUS1L,44.4586319222214,0.045111562342793,0.160172498077627,0.504073278122245,0.803927550582383
RABEP1,92.2649993274711,-0.0525113551395823,0.150205148202093,0.504211848839812,0.803937781205701
FKBP9,68.3245053706769,-0.0509886249525847,0.151317756056698,0.504418311991712,0.804043629778513
ZNF132,2.98464879773062,0.0241036543454304,0.168482504469897,0.504394228339408,0.804043629778513
ASCC3,138.668949150736,0.0560665678547752,0.136636246930641,0.504656709209478,0.804122839599476
KAT6A,246.482668396634,-0.0563872869571595,0.113974778157189,0.504561373334883,0.804122839599476
LY96,7.2796367512214,-0.023338865553523,0.167214256314091,0.504697729521052,0.804122839599476
SNAPC4,12.275280729998,0.0342663512897965,0.164712252777394,0.504748186598765,0.804122839599476
GSKIP,34.1846744781292,-0.0362571442169953,0.163862242976083,0.504900578247435,0.804254008364167
ANTXR2,181.488150169484,0.0543639639293653,0.143681717974819,0.50506204278405,0.804340423326963
NOP10,258.792726105978,-0.0571164477486968,0.124216498903117,0.505094957470738,0.804340423326963
P3H1,33.9973164831781,0.0400624455875943,0.161769247905711,0.506170580358804,0.804602362575336
PARP1,395.857151583977,-0.0562793066764404,0.130711121649468,0.505938405807833,0.804602362575336
GMPR,29.0003745529216,0.0406625579531702,0.161507078885782,0.505947461183568,0.804602362575336
ALDH5A1,52.9302369429921,-0.0472134722139053,0.155959453604173,0.505927168112495,0.804602362575336
ZNF165,34.2886345777004,-0.0429066858555681,0.160864276855758,0.506120166650883,0.804602362575336
SAMD3,15.8568659651201,0.0140972683487692,0.167202576849974,0.506081389841746,0.804602362575336
CCZ1B,21.7764467023174,-0.0477208995020975,0.156031474785344,0.505712407740531,0.804602362575336
CNPY4,13.6055947506649,0.0301908242322554,0.16620504248908,0.50603745345453,0.804602362575336
THYN1,133.770817208266,-0.0568582427016702,0.130459841712887,0.505994090371479,0.804602362575336
PFKFB3,31.0393642972677,0.0333841027463277,0.165028640079923,0.505627033582338,0.804602362575336
FGF7,19.1521589436584,-0.0299178325887255,0.16585743071213,0.505630305549184,0.804602362575336
NOG,54.4658195131895,0.0461816940634276,0.156813941490918,0.505359355223486,0.804602362575336
NPC1,52.9631196184062,-0.0407983068145223,0.159746649321974,0.505740561495249,0.804602362575336
EBP,99.7923005847322,-0.0573242766835245,0.133000495539331,0.506505987493886,0.804763665034154
DAD1,236.500211759512,0.0565526985422108,0.129254881144636,0.506515852525144,0.804763665034154
TEX9,75.7090978648997,0.0346186895145077,0.163381126941902,0.506552460238397,0.804763665034154
TMEM220,94.8700174359325,-0.0564166546718435,0.131910963038385,0.506535749796788,0.804763665034154
TIMM8A,29.8558060968191,0.0375707351846032,0.16370132710061,0.506636348795,0.804785565817989
